,city,position,salary_raw,skills,experience_raw,education_raw,job_type,headcount,company_address,updated_date,salary_avg,salary_outlier_flag,education_clean,experience_years,company_id
0,北京,人工智能开发工程师,1.2-1.5万·13薪,"['深度学习', '机器学习']",3-5年,本科,全职,1,北京·海淀·花园路,2025/4/1,13500.0,0,本科,4.0,30625
1,北京,,2-3.5万,[],经验不限,硕士,全职,30,北京·海淀,2025/4/1,27500.0,0,硕士,,30627
2,北京,AI人工智能算法工程师,2-4万,"['深度学习', '机器学习', '大模型算法']",经验不限,硕士,全职,1,北京·大兴·博兴,2025/4/1,30000.0,0,硕士,,30628
3,北京,人工智能研究员2025SBZ01,2-2.5万,['人工智能'],1-3年,硕士,全职,1,北京·海淀·花园路,2025/4/1,22500.0,0,硕士,2.0,30626
4,北京,城市合伙人（AI人工智能）,5-10万,[],经验不限,学历不限,全职,10,北京·海淀,2025/3/5,75000.0,1,学历不限,,30629
5,北京,数据分析师（大厂项目，稳定待遇好）,1-1.6万,[],经验不限,本科,全职,5,北京·海淀·马连洼,2025/3/19,13000.0,0,本科,,30630
6,北京,人工智能技术研究员,1-1.5万,[],3-5年,硕士,全职,1,北京·海淀·花园路,2025/4/1,12500.0,0,硕士,4.0,30626
7,北京,数据分析师,1.1-1.5万,"['报表开发', '数据挖掘']",3-5年,本科,全职,2,北京·海淀,2025/2/25,13000.0,0,本科,4.0,30631
8,北京,主数据工程师（人工智能部）,面议,['数据治理'],3-5年,本科,全职,2,北京·昌平·北七家,2025/1/2,,0,本科,4.0,30632
9,北京,人工智能算法与评测研究员25SLH10,1.7-1.9万,[],1-3年,硕士,全职,1,北京·海淀·花园路,2025/4/1,18000.0,0,硕士,2.0,30626
10,北京,,2.5-5万,['大模型'],5-10年,本科,全职,3,北京·海淀·上地,2025/3/25,37500.0,0,本科,7.5,30633
11,北京,数据处理技术员,7000-10000元·13薪,"['数据治理', '数据挖掘', 'Python']",经验不限,大专,全职,3,北京·海淀·西北旺,2024/12/30,8500.0,0,大专,,30634
12,北京,人工智能软件算法研究员,1.5-2万,"['深度学习', '机器学习']",1-3年,硕士,全职,1,北京·海淀·花园路,2025/4/1,17500.0,0,硕士,2.0,30626
13,北京,数据治理工程师（人工智能部）,面议,['数据治理'],3-5年,本科,全职,2,北京·昌平·北七家,2025/1/2,,0,本科,4.0,30632
14,北京,人工智能软硬件开发工程师,1.5-2万,[],1-3年,硕士,全职,1,北京·海淀·花园路,2025/4/1,17500.0,0,硕士,2.0,30626
15,北京,人工智能行业研究岗,1-2万,[],3-5年,硕士,全职,2,北京·海淀·万寿路,2025/3/5,15000.0,0,硕士,4.0,30635
16,北京,数据分析岗,1-2万,['Python'],3-5年,本科,全职,1,北京·东城·东华门,2025/1/21,15000.0,0,本科,4.0,30636
17,北京,数据分析师,7000-11000元,"['数据挖掘', '数据治理', 'Sql', 'Python', 'R语言']",经验不限,本科,全职,10,北京·海淀·马连洼,2025/3/19,9000.0,0,本科,,30630
18,北京,IT技术支持（桌面运维）+人工智能上市企业,1-1.2万,['桌面运维'],3-5年,本科,全职,1,北京·海淀·上地,2025/3/27,11000.0,0,本科,4.0,30637
19,北京,ai人工智能软件实施,1-1.5万,['软件实施'],1-3年,本科,全职,1,北京·海淀,2025/4/1,12500.0,0,本科,2.0,30638
20,北京,数据分析工程师（深度学习 机器学习）,1.3-2.5万,"['深度学习', '机器学习']",经验不限,本科,全职,1,北京·海淀·马连洼,2025/3/31,19000.0,0,本科,,30639
21,北京,投资合伙人,5-10万,[],经验不限,学历不限,全职,6,北京·海淀,2025/2/8,75000.0,1,学历不限,,30629
22,北京,标准化领域人工智能应用后端开发岗,1.2-1.5万,"['Java', 'PostgreSQL', 'MySQL']",经验不限,本科,全职,3,北京·海淀·北太平庄,2025/3/13,13500.0,0,本科,,30640
23,北京,人事专员（招聘方向）,8000-15000元·13薪,"['社会招聘', '销售岗招聘', '职能岗招聘', '技术岗招聘']",1-3年,本科,全职,1,北京·石景山·古城,2025/3/24,11500.0,0,本科,2.0,30641
24,北京,城市合伙人（AI人工智能）,5-10万,[],经验不限,学历不限,全职,10,北京·朝阳·建外,2025/3/5,75000.0,1,学历不限,,30629
25,北京,AI算法专家,5-9万·14薪,"['自然语言处理', 'Python', '大模型算法', '教育行业']",经验不限,本科,全职,1,北京·海淀·上地,2025/3/21,70000.0,1,本科,,30642
26,北京,ai人工智能算法工程师可应届可小白,8000-15000元,"['机器学习', '图像算法', '语音识别']",无经验,本科,全职,1,北京·海淀·中关村,2025/3/29,11500.0,0,本科,0.0,30643
27,北京,人工智能产业应用研究员,1.5-2万,[],3-5年,硕士,全职,1,北京·海淀·花园路,2025/4/1,17500.0,0,硕士,4.0,30626
28,北京,数据分析师,1-1.5万·13薪,"['数据治理', '数据挖掘', 'Python', 'Power BI', 'SQL', 'BI工具', '数据运营']",1-3年,本科,全职,1,北京·西城·广安门内,2025/3/10,12500.0,0,本科,2.0,30644
29,北京,人工智能应用产品经理,1.9-2.3万,['智能机器人'],1-3年,本科,全职,1,北京·丰台·右安门,2025/1/3,20999.0,0,本科,2.0,30645
30,北京,跨境网络案件人工智能大数据分析师,1.1-2.2万·14薪,[],经验不限,学历不限,全职,1,北京·朝阳,2024/12/22,16500.0,0,学历不限,,30646
31,北京,AI 研发工程师,1-1.5万,[],1-3年,本科,全职,1,北京·朝阳·奥运村,2025/3/31,12500.0,0,本科,2.0,30647
32,北京,Python软件工程师(大语言模型部署),1.5-3万,[],3-5年,本科,全职,1,北京·海淀·花园路,2025/3/29,22500.0,0,本科,4.0,30648
33,北京,人工智能分析及大模型研究员,1.2-1.6万,[],经验不限,本科,全职,2,北京·丰台·丰台街道,2025/2/21,14000.0,0,本科,,30649
34,北京,数据分析师+双休,7000-12000元·13薪,[],经验不限,本科,全职,10,北京·东城·北新桥,2025/3/5,9500.0,0,本科,,30650
35,北京,nlp算法工程师,1.5-2万,"['文本生成', 'LANGCHAIN', 'LLAMAINDEX', '对话系统', 'Python', '算法工程化']",1-3年,本科,全职,1,北京·昌平·北七家,2025/1/22,17500.0,0,本科,2.0,30647
36,北京,人工智能技术产业分析及生态运营岗,1.5-2万,[],1-3年,硕士,全职,1,北京·海淀·花园路,2025/4/1,17500.0,0,硕士,2.0,30626
37,北京,人工智能研究员,1.4-2万,['金融机构'],1-3年,硕士,全职,1,北京·海淀·甘家口,2025/3/13,17000.0,0,硕士,2.0,30651
38,北京,python爬虫工程师,1-1.2万,"['Python', 'Java', '数据采集', '数据清洗', '爬虫开发']",1年以下,本科,全职,1,北京·海淀·海淀街道,2024/8/16,11000.0,0,本科,,30652
39,北京,数据分析师,1.2-1.8万·15薪,"['数据分析', '数据统计']",经验不限,本科,全职,1,北京·朝阳·朝外,2025/3/22,15000.0,0,本科,,30653
40,北京,人工智能科研开发工程师,1-1.5万,[],1-3年,硕士,全职,1,北京·海淀·花园路,2025/4/1,12500.0,0,硕士,2.0,30626
41,北京,人工智能实施顾问,3-5.5万,[],3-5年,本科,全职,3,北京·海淀,2025/3/28,42500.0,1,本科,4.0,30654
42,北京,AI开发工程师,8000-16000元,[],经验不限,本科,全职,5,北京·海淀·紫竹院,2025/3/14,12000.0,0,本科,,30655
43,北京,AI应用工程师,1.5-2万,"['大模型算法', 'Python', 'DIFY', 'COZE', 'RAG', 'AI AGENT', 'RAGFLOW']",3-5年,本科,全职,1,北京·丰台·太平桥,2025/3/31,17500.0,0,本科,4.0,30656
44,北京,人工智能软硬件测试工程师,1.5-2万,[],1-3年,硕士,全职,1,北京·海淀·花园路,2025/4/1,17500.0,0,硕士,2.0,30626
45,北京,人工智能产品经理,1.5-2.5万,[],3-5年,本科,全职,1,北京·海淀·海淀街道,2025/4/1,20000.0,0,本科,4.0,30657
46,北京,数据标注项目经理（售前）,1.2-1.8万,[],1-3年,大专,全职,1,北京,2025/3/26,15000.0,0,大专,2.0,30658
47,北京,AI 工程师,1.1-1.6万·14薪,['AI机器人训练'],3-5年,本科,全职,1,北京·海淀·花园路,2024/8/30,13500.0,0,本科,4.0,30659
48,北京,人工智能政策研究专家,2-2.5万·13薪,['政府机构经验'],5-10年,本科,全职,1,北京·海淀·花园路,2025/3/26,22500.0,0,本科,7.5,30625
49,北京,AI工程师,面议,[],3-5年,硕士,全职,2,北京·昌平·小汤山,2025/3/22,,0,硕士,4.0,30660
50,北京,算法工程师,1.5-2.2万,"['机器学习', '图像算法', '机器视觉', '知识图谱', 'Python', 'C++', 'C#']",3-5年,本科,全职,1,北京·海淀·上地,2025/3/21,18500.0,0,本科,4.0,30661
51,北京,人工智能全栈工程师,1.2-2.4万,[],3-5年,本科,全职,2,北京·西城·椿树,2025/4/1,18000.0,0,本科,4.0,30662
52,北京,人工智能技术助理（9k+双休+五险一金）,9000-14000元·14薪,[],经验不限,本科,全职,8,北京·通州·台湖,2025/3/26,11500.0,0,本科,,30663
53,北京,产品经理,1-2万,[],经验不限,本科,全职,2,北京·海淀,2025/3/7,15000.0,0,本科,,30664
54,北京,遥感分析工程师,1.2-1.3万,"['数据治理', '数据挖掘', '数据建模', 'Sql', 'Python']",3-5年,本科,全职,1,北京·西城·展览路,2025/2/20,12500.0,0,本科,4.0,30665
55,北京,AI产品经理（人工智能部）,面议,[],3-5年,本科,全职,1,北京·昌平·北七家,2025/2/27,,0,本科,4.0,30632
56,北京,人工智能开发程序员,8000-14000元,[],1-3年,大专,全职,1,北京·通州·北苑,2025/3/6,11000.0,0,大专,2.0,30666
57,北京,自然语言处理,1.4-2.1万·14薪,"['PyTorch', 'C++']",1-3年,本科,全职,1,北京·天通苑北,2025/3/7,17500.0,0,本科,2.0,30667
58,北京,AI应用工程师,1-2万·14薪,"['机器学习', '深度学习', 'Python']",1-3年,本科,全职,1,北京·海淀·甘家口,2025/3/31,15000.0,0,本科,2.0,30668
59,北京,人工智能研发工程师,2.5-5万,"['大模型算法', '深度学习', '机器学习']",1-3年,本科,全职,8,北京·海淀·学院路,2025/3/27,37500.0,0,本科,2.0,30669
60,北京,人工智能AI培训讲师,5000-10000元·13薪,"['课程策划', '课程教授', '项目实训']",3-5年,本科,全职,1,北京·朝阳·呼家楼,2025/3/29,7500.0,0,本科,4.0,30670
61,北京,数据分析师,7000-11000元,[],经验不限,本科,全职,20,北京·朝阳·酒仙桥,2025/3/19,9000.0,0,本科,,30630
62,北京,AI Research,2.5-5万,[],经验不限,硕士,全职,1,北京·朝阳·双井,2025/3/31,37500.0,0,硕士,,30671
63,北京,人工智能工程师/机器学习工程师/深度学习工程师,8000-15000元,"['机器视觉', '自然语言处理', '搜索/推荐算法', '聚类算法', '降维算法', '决策树', 'TensorFlow', 'PyTorch', 'Keras', 'Python']",经验不限,本科,全职,1,北京·海淀·北下关,2025/3/3,11500.0,0,本科,,30672
64,北京,人工智能专家-个贷不良资产方向,3-4万,['自然语言处理'],1-3年,本科,全职,3,北京·丰台·成寿寺,2025/2/24,35000.0,0,本科,2.0,30673
65,北京,机器学习应用工程师,1.4-2.8万·13薪,"['Java', 'Python', '深度学习算法', 'TensorFlow', 'PyTorch', '数据开发', '数据分析', '机器视觉', '时序数据机器学习']",3-5年,本科,全职,1,北京·顺义·空港,2025/3/31,20999.0,0,本科,4.0,30674
66,北京,AI工程师,2.5-5万·13薪,"['视频算法', 'Python', '视觉图像算法']",3-5年,本科,全职,1,北京·海淀·西三旗,2024/5/30,37500.0,0,本科,4.0,30675
67,北京,AI训练工程师,9000-15000元,"['深度学习', '机器学习', '自然语音处理', '项目实训', 'linux', 'Python']",5-10年,本科,全职,2,北京·海淀·紫竹院,2025/3/18,12000.0,0,本科,7.5,30676
68,北京,人工智能技术（自然语言）,2-4万,"['文本分析', 'PyTorch', 'RNN', 'GAN', 'Python', 'BERT', 'TensorFlow', 'GPT', '神经网络', '机器学习']",3-5年,本科,全职,3,北京·朝阳·高碑店,2024/7/27,30000.0,0,本科,4.0,30677
69,北京,大模型应用开发,1-2万,"['爬虫', '数据处理', '计算机模型', '机器学习', '大模型算法', '多模态算法', 'Python']",经验不限,本科,全职,1,北京·昌平,2025/3/19,15000.0,0,本科,,30678
70,北京,大模型应用开发工程师,2.5-5万,"['数据建模', '大数据开发', '应用部署', 'LLM模型', 'AGENT', 'Python']",3-5年,本科,全职,1,北京·海淀·上地,2025/3/18,37500.0,0,本科,4.0,30679
71,北京,AI训练师*--中文方向,1.1-1.6万,"['语音算法', '机器学习']",经验不限,本科,全职,28,北京·海淀·清河,2025/3/30,13500.0,0,本科,,30630
72,北京,信息中心 人工智能岗,2-2.1万,[],3-5年,本科,全职,1,北京·西城·什刹海,2025/3/14,20500.0,0,本科,4.0,30680
73,北京,智能体研发工程师,1.5-2.5万,"['大模型算法', 'Python', '机器视觉', '自然语言处理', '搜索/推荐算法', '机器学习', '多模态算法', 'PyTorch', 'TensorFlow', 'Keras']",经验不限,本科,全职,1,北京·海淀·北下关,2025/2/14,20000.0,0,本科,,30681
74,北京,人工智能AI培训师,5000-10000元,"['课程策划', '课程教授', '项目实训', '人工智能', 'AI', 'AI通识']",3-5年,本科,兼职/临时,1,北京·朝阳·呼家楼,2025/3/30,7500.0,0,本科,4.0,30670
75,北京,【Deepseek人工智能软件赛道+双休收入高】,1.3-2.6万,"['面销/陌拜', '区域销售']",1年以下,大专,全职,10,北京·朝阳,2025/3/18,19500.0,0,大专,,30682
76,北京,人工智能/机器学习专家,3-6万,"['机器视觉', '图像算法', '自然语言处理', '聚类算法', '降维算法', '分类回归']",经验不限,本科,全职,1,北京·朝阳·八里庄,2025/3/6,45000.0,1,本科,,30683
77,北京,AI大模型工程师,1.5-2万,"['自然语言处理', 'Python', '英文读写']",3-5年,本科,全职,1,北京·海淀·马连洼,2025/3/31,17500.0,0,本科,4.0,30684
78,北京,昇腾FAE(AI),1.1-2.2万,"['深度学习', '机器学习', '图像算法', 'Python', 'C++']",3-5年,本科,全职,3,北京·朝阳·朝外,2025/3/7,16500.0,0,本科,4.0,30685
79,北京,人工智能+能源研究员,1.5-2万,[],3-5年,硕士,全职,1,北京·海淀·花园路,2025/4/1,17500.0,0,硕士,4.0,30626
80,北京,人工智能岗,3-4万,[],5-10年,本科,全职,1,北京·朝阳·八里庄,2025/4/1,35000.0,0,本科,7.5,30686
81,北京,人工智能技术应用岗,2.5-3.5万,[],1-3年,硕士,全职,1,北京·昌平·史各庄,2025/2/26,30000.0,0,硕士,2.0,30687
82,北京,nlp对话机器人,1.5-3万,"['C#', '翻译系统', '机器翻译', 'C++', 'Python']",1-3年,学历不限,全职,3,北京·丰台·东铁匠营,2025/3/6,22500.0,0,学历不限,2.0,30688
83,北京,大模型算法工程师,4-6万·14薪,"['多模态算法', '大模型算法', 'C++', 'Python', 'LLM']",5-10年,本科,全职,10,北京·海淀·清河,2025/3/4,50000.0,1,本科,7.5,30689
84,北京,人工智能算法测试工程师r,1.3-2.3万,"['TensorFlow', 'PyTorch', 'Python', 'AI']",1-3年,本科,全职,6,北京·海淀·青龙桥,2025/3/13,18000.0,0,本科,2.0,30690
85,北京,科学研究（人工智能开发工程师）,1.3-2.5万,[],经验不限,本科,全职,3,北京·海淀·四季青,2025/1/20,19000.0,0,本科,,30691
86,北京,大模型和知识库开发工程师,1.1-1.8万,['Python'],1-3年,本科,全职,1,北京·顺义·空港,2025/3/15,14500.0,0,本科,2.0,30692
87,北京,项目经理（人工智能）,1.5-2.2万,"['AI项目', 'PMP', '电子政务']",3-5年,本科,全职,2,北京·海淀·中关村,2025/3/28,18500.0,0,本科,4.0,30693
88,北京,人工智能治理研究员25SZSCQ01,1.5-2万,[],经验不限,硕士,全职,1,北京·西城·德胜,2025/4/1,17500.0,0,硕士,,30626
89,北京,人工智能应用研发,2-4万,['深度学习、AI产品经理'],5-10年,本科,全职,1,北京·朝阳·东湖,2025/3/31,30000.0,0,本科,7.5,30694
90,北京,人工智能应用研发工程师,2-3万,[],无经验,硕士,全职,1,北京·海淀,2025/2/15,25000.0,0,硕士,0.0,30695
91,北京,人工智能高级算法研发工程师,3.5-6万·13薪,[],5-10年,本科,全职,3,北京·海淀,2025/3/28,47500.0,1,本科,7.5,30654
92,北京,人工智能与数字资产管理岗,1.5-3万,[],经验不限,硕士,全职,2,北京·石景山·古城,2025/3/13,22500.0,0,硕士,,30696
93,北京,机器学习算法工程师,1.5-3万,"['机器学习', '人工智能', '算法', 'Python']",经验不限,本科,全职,1,北京·大屯,2025/2/17,22500.0,0,本科,,30697
94,北京,【国企】人工智能/大模型方向-技术专家-博士,4-7万·14薪,"['深度学习', '机器学习', '大模型算法', '自然语言处理', '44以下', '油气', '能源']",3-5年,博士,全职,1,北京·昌平,2025/3/5,55000.0,1,博士,4.0,30698
95,北京,人工智能开发平台研发工程师,3-5.5万·13薪,[],5-10年,本科,全职,1,北京·海淀,2025/3/28,42500.0,1,本科,7.5,30654
96,北京,投资合伙人,5-10万,[],经验不限,学历不限,全职,6,北京·朝阳·建外,2025/2/8,75000.0,1,学历不限,,30629
97,北京,人工智能硬件研究员,1.5-2万,['人工智能'],1-3年,硕士,全职,1,北京·海淀·花园路,2025/4/1,17500.0,0,硕士,2.0,30626
98,北京,人工智能技术支撑岗位（驻国企，入职五险一金）,1.1-1.3万,"['软件产品', '智能产品']",3-5年,本科,全职,1,北京·西城·椿树,2024/12/30,12000.0,0,本科,4.0,30699
99,北京,人工智能业务专家,1.5-3万,['电力'],3-5年,本科,全职,1,北京·丰台·右安门,2025/3/24,22500.0,0,本科,4.0,30700
100,北京,大模型开发工程师,1.8-3.5万,"['数据治理', '数据架构', '数据建模']",1-3年,本科,全职,10,北京·朝阳·和平街,2024/6/15,26500.0,0,本科,2.0,30701
101,北京,智能制造解决方案工程师,1-2万,"['人工智能', 'IT/互联网', '文字功底', 'MES、ERP、PLM', 'EAM、DNC、MDC']",经验不限,本科,全职,5,北京·西城·德胜,2024/5/20,15000.0,0,本科,,30702
102,北京,AI人工智能高管,10-12万,[],10年以上,博士,全职,1,北京·朝阳,2025/2/20,110000.0,1,博士,,30703
103,北京,人工智能算法工程师,1.5-3万,"['深度学习', '强化学习 ', '大模型算法', 'Transformer', '自然语言处理', '通信算法', 'PyTorch', 'Python', 'C++', 'C语言']",3-5年,本科,全职,1,北京·海淀,2025/3/6,22500.0,0,本科,4.0,30704
104,北京,机器学习工程师,1.5-3万·15薪,"['机器学习', 'Python', '模式识别', '深度学习', 'TensorFlow', 'PyTorch', '模型剪枝量化']",1-3年,本科,全职,5,北京·海淀·马连洼,2024/10/21,22500.0,0,本科,2.0,30705
105,北京,RPA项目经理/助理,9000-18000元,"['RPA', 'PMP', '项目管理']",1-3年,本科,全职,1,北京·西城·椿树,2025/3/11,13500.0,0,本科,2.0,30706
106,北京,人工智能产品经理,1.5-2.5万,[],5-10年,本科,全职,1,北京·西城·椿树,2025/4/1,20000.0,0,本科,7.5,30662
107,北京,人工智能技术开发岗位,面议,[],3-5年,硕士,全职,1,北京·海淀,2025/3/7,,0,硕士,4.0,30707
108,北京,机器学习算法工程师,1.5-3万,[],无经验,本科,全职,1,北京·海淀·曙光,2025/3/8,22500.0,0,本科,0.0,30708
109,北京,【Deepseek人工智能软件赛道+双休收入高】,1.2-2.4万,['面销/陌拜'],1年以下,大专,全职,10,北京·朝阳,2025/3/18,18000.0,0,大专,,30682
110,北京,人工智能实习生,8000-9000元,"['智能客服训练', 'AI机器人训练']",1年以下,本科,全职,1,北京·朝阳·高碑店,2024/6/8,8500.0,0,本科,,30703
111,北京,人工智能开发工程师,2-2.5万,['深度学习'],1-3年,本科,全职,2,北京·海淀·甘家口,2024/7/5,22500.0,0,本科,2.0,30709
112,北京,人工智能技术研究员,1.4-1.8万·14薪,"['知识图谱', '自然语言处理', 'Java', 'Python']",经验不限,硕士,全职,1,北京·海淀,2025/2/26,16000.0,0,硕士,,30710
113,北京,高级研究员（人工智能方向）,2-4万,"['主题模型', '逻辑回归']",经验不限,博士,全职,2,北京·丰台·看丹,2025/3/11,30000.0,0,博士,,30711
114,北京,人工智能研发工程师,1.4-2.7万,"['图像算法', 'PyTorch', 'TensorFlow', 'Python', 'C++', '中医']",无经验,博士,全职,1,北京·昌平·史各庄,2024/12/9,20500.0,0,博士,0.0,30712
115,北京,人工智能专家,2.2-4万·15薪,['图像识别产品'],5-10年,本科,全职,1,北京·石景山·苹果园,2025/3/13,31000.0,0,本科,7.5,30713
116,北京,人工智能技术研究员,1.4-1.8万·14薪,"['深度学习', 'Python']",1-3年,硕士,全职,999,北京,2025/3/21,16000.0,0,硕士,2.0,30710
117,北京,大模型应用开发工程师,1-2万,"['大模型算法', '深度学习', '多模态算法', 'Transformer', 'ResNet', 'GPT', '机器视觉', '自然语言处理', '知识图谱', 'PyTorch', 'TensorFlow', 'Python', 'ALIGN', 'LSTM']",1-3年,本科,全职,1,北京·海淀·海淀街道,2025/3/31,15000.0,0,本科,2.0,30714
118,北京,大模型应用开发工程师,1-1.9万,"['大模型部署', 'Python', '爬虫', '数据处理', 'Pandas', 'NumPy']",3-5年,本科,全职,1,北京·昌平,2025/4/1,14500.0,0,本科,4.0,30678
119,北京,人工智能课程设计（兼讲师）,1.5-1.8万,"['课程策划', '课程教授', '项目实训']",无经验,硕士,全职,1,北京·海淀·马连洼,2025/3/5,16500.0,0,硕士,0.0,30715
120,北京,科学数据和人工智能岗,2-2.4万,[],1-3年,博士,全职,1,北京·石景山·老山,2024/9/13,22000.0,0,博士,2.0,30716
121,北京,算法工程师,9000-10000元,"['Python', 'C++', 'Java']",经验不限,硕士,全职,1,北京·海淀,2025/3/31,9500.0,0,硕士,,30717
122,北京,AI应用工程师,1.5-3万,"['ERP系统', '飞书系统', '智能客服', '知识图谱', '智能机器人', '智能问答', '大模型', 'CHATGPT', 'DEEPSEEK']",经验不限,大专,全职,2,北京·海淀·中关村,2025/3/23,22500.0,0,大专,,30718
123,北京,纤维新材料数据分析与人工智能研究员,1.2-2.4万,"['数据科学', '计算机科学', '数据建模', 'R语言', '数据挖掘', '数据仓库']",1-3年,硕士,全职,1,北京·朝阳·八里庄,2024/11/18,18000.0,0,硕士,2.0,30719
124,北京,人工智能产品经理,1.6-2万,"['产品规划', '产品设计', '产品优化']",5-10年,本科,全职,5,北京·昌平·十三陵,2025/3/25,18000.0,0,本科,7.5,30633
125,北京,人工智能工程师,1-1.8万·15薪,['深度学习'],经验不限,硕士,全职,1,北京·朝阳·朝外,2025/3/3,14000.0,0,硕士,,30720
126,北京,资深大模型研究员（北京）,4-8万·14薪,[],经验不限,博士,全职,1,北京·海淀,2024/11/20,60000.0,1,博士,,30721
127,北京,人工智能研发工程师,2-3.5万,[],3-5年,硕士,全职,3,北京·朝阳·和平街,2025/3/17,27500.0,0,硕士,4.0,30722
128,北京,销售经理（软件人工智能）,7000-14000元,"['企业客户', '政府客户', '院校客户', '面销/陌拜', '网络销售']",1-3年,大专,全职,1,北京·海淀·马连洼,2025/2/13,10500.0,0,大专,2.0,30723
129,北京,人工智能AI-销售,6000-12000元,[],1-3年,大专,全职,3,北京·石景山·苹果园,2024/6/20,9000.0,0,大专,2.0,30724
130,北京,大模型应用算法工程师,1.5-2.5万,"['图像算法', '大模型算法', '自然语言处理', '机器视觉', 'Python', 'CLIP', '机器学习', 'K-means算法', 'GPT', 'XLNet', 'PyTorch', 'MXNet']",经验不限,本科,全职,1,北京·海淀·北下关,2025/2/14,20000.0,0,本科,,30681
